# Created using MTpy calculated floor_percent,floor_egbert,floor_egbert,percent error floors of 20%,5%,5%,20%, data rotated 0.0_deg clockwise from N
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error
> Full_Impedance
> exp(+i\omega t)
> [mV/km]/[nT]
> 0
> -20.519237 137.989877    -239.00
> 26 28
3.16228e-01 Synth00  -19.010  136.010  162430.397 -211753.803     -94.999 ZYX -4.534021e+00 -4.700502e+00  3.249324e-01
3.16228e-01 Synth00  -19.010  136.010  162430.397 -211753.803     -94.999 ZYY -2.449035e-01 -5.296861e-01  1.167125e-01
5.62341e-01 Synth00  -19.010  136.010  162430.397 -211753.803     -94.999 ZXX -7.437779e-03  3.151894e-01  6.305543e-02
5.62341e-01 Synth00  -19.010  136.010  162430.397 -211753.803     -94.999 ZXY  3.446248e+00  3.368163e+00  2.460751e-01
5.62341e-01 Synth00  -19.010  136.010  162430.397 -211753.803     -94.999 ZYX -3.885270e+00 -3.188879e+00  2.460751e-01
5.62341e-01 Synth00  -19.010  136.010  162430.397 -211753.803     -94.999 ZYY  4.769822e-02 -5.793617e-01  1.162644e-01
1.00000e+00 Synth00  -19.010  136.010  162430.397 -211753.803     -94.999 ZXX -3.222472e-02  2.102133e-01  4.253378e-02
1.00000e+00 Synth00  -19.010  136.010  162430.397 -211753.803     -94.999 ZXY  3.157638e+00  2.097325e+00  2.011502e-01
1.00000e+00 Synth00  -19.010  136.010  162430.397 -211753.803     -94.999 ZYX -3.733705e+00 -2.070844e+00  2.011502e-01
1.00000e+00 Synth00  -19.010  136.010  162430.397 -211753.803     -94.999 ZYY  2.292078e-01 -4.772382e-01  1.058853e-01
1.77828e+00 Synth00  -19.010  136.010  162430.397 -211753.803     -94.999 ZXX -1.908423e-01  1.664904e-01  5.065169e-02
1.77828e+00 Synth00  -19.010  136.010  162430.397 -211753.803     -94.999 ZXY  2.931093e+00  1.535602e+00  1.793781e-01
1.77828e+00 Synth00  -19.010  136.010  162430.397 -211753.803     -94.999 ZYX -3.520756e+00 -1.653236e+00  1.793781e-01
1.77828e+00 Synth00  -19.010  136.010  162430.397 -211753.803     -94.999 ZYY  5.061784e-01 -3.935085e-01  1.282288e-01
3.16228e+00 Synth00  -19.010  136.010  162430.397 -211753.803     -94.999 ZXX -1.707855e-01  1.393705e-01  4.408710e-02
3.16228e+00 Synth00  -19.010  136.010  162430.397 -211753.803     -94.999 ZXY  2.640286e+00  1.375849e+00  1.632901e-01
3.16228e+00 Synth00  -19.010  136.010  162430.397 -211753.803     -94.999 ZYX -3.212823e+00 -1.584519e+00  1.632901e-01
3.16228e+00 Synth00  -19.010  136.010  162430.397 -211753.803     -94.999 ZYY  6.201413e-01 -2.438816e-01  1.332747e-01
5.62341e+00 Synth00  -19.010  136.010  162430.397 -211753.803     -94.999 ZXX -1.929820e-01  2.837673e-03  3.860058e-02
5.62341e+00 Synth00  -19.010  136.010  162430.397 -211753.803     -94.999 ZXY  2.261970e+00  1.446823e+00  1.468034e-01
5.62341e+00 Synth00  -19.010  136.010  162430.397 -211753.803     -94.999 ZYX -2.721079e+00 -1.703797e+00  1.468034e-01
5.62341e+00 Synth00  -19.010  136.010  162430.397 -211753.803     -94.999 ZYY  6.694300e-01 -2.465949e-02  1.339768e-01
1.00000e+01 Synth00  -19.010  136.010  162430.397 -211753.803     -94.999 ZXX -2.743672e-01 -9.300884e-02  5.794067e-02
1.00000e+01 Synth00  -19.010  136.010  162430.397 -211753.803     -94.999 ZXY  1.638797e+00  1.520193e+00  1.141504e-01
1.00000e+01 Synth00  -19.010  136.010  162430.397 -211753.803     -94.999 ZYX -1.686976e+00 -1.609663e+00  1.141504e-01
1.00000e+01 Synth00  -19.010  136.010  162430.397 -211753.803     -94.999 ZYY  5.188553e-01  2.552651e-01  1.156497e-01
1.77828e+01 Synth00  -19.010  136.010  162430.397 -211753.803     -94.999 ZXX -1.345483e-01 -1.311728e-01  3.758167e-02
1.77828e+01 Synth00  -19.010  136.010  162430.397 -211753.803     -94.999 ZXY  8.768047e-01  1.223463e+00  7.785933e-02
1.77828e+01 Synth00  -19.010  136.010  162430.397 -211753.803     -94.999 ZYX -1.018479e+00 -1.248158e+00  7.785933e-02
1.77828e+01 Synth00  -19.010  136.010  162430.397 -211753.803     -94.999 ZYY  3.607124e-01  3.218707e-01  9.668800e-02
3.16228e+01 Synth00  -19.010  136.010  162430.397 -211753.803     -94.999 ZXX -9.761982e-02 -1.383946e-01  3.387193e-02
3.16228e+01 Synth00  -19.010  136.010  162430.397 -211753.803     -94.999 ZXY  5.065850e-01  9.256403e-01  5.336617e-02
3.16228e+01 Synth00  -19.010  136.010  162430.397 -211753.803     -94.999 ZYX -5.789894e-01 -9.112009e-01  5.336617e-02
3.16228e+01 Synth00  -19.010  136.010  162430.397 -211753.803     -94.999 ZYY  1.813067e-01  2.842198e-01  6.742492e-02
5.62341e+01 Synth00  -19.010  136.010  162430.397 -211753.803     -94.999 ZXX -2.703283e-02 -8.369004e-02  1.758954e-02
5.62341e+01 Synth00  -19.010  136.010  162430.397 -211753.803     -94.999 ZXY  2.485705e-01  5.886439e-01  3.366550e-02
5.62341e+01 Synth00  -19.010  136.010  162430.397 -211753.803     -94.999 ZYX -3.391628e-01 -6.231734e-01  3.366550e-02
5.62341e+01 Synth00  -19.010  136.010  162430.397 -211753.803     -94.999 ZYY  5.026283e-02  2.118341e-01  4.354310e-02
1.00000e+02 Synth00  -19.010  136.010  162430.397 -211753.803     -94.999 ZXX  2.340467e-02 -3.507910e-02  8.434030e-03
1.00000e+02 Synth00  -19.010  136.010  162430.397 -211753.803     -94.999 ZXY  1.187165e-01  3.497507e-01  2.082371e-02
1.00000e+02 Synth00  -19.010  136.010  162430.397 -211753.803     -94.999 ZYX -1.892109e-01 -4.298071e-01  2.082371e-02
1.00000e+02 Synth00  -19.010  136.010  162430.397 -211753.803     -94.999 ZYY -2.505823e-02  1.409176e-01  2.862563e-02
1.77828e+02 Synth00  -19.010  136.010  162430.397 -211753.803     -94.999 ZXX  2.817631e-02 -5.026099e-02  1.152401e-02
1.77828e+02 Synth00  -19.010  136.010  162430.397 -211753.803     -94.999 ZXY  7.407517e-02  2.382374e-01  1.371065e-02
1.77828e+02 Synth00  -19.010  136.010  162430.397 -211753.803     -94.999 ZYX -1.215689e-01 -2.757827e-01  1.371065e-02
1.77828e+02 Synth00  -19.010  136.010  162430.397 -211753.803     -94.999 ZYY -3.346384e-02  5.978351e-02  1.370240e-02
3.16228e+02 Synth00  -19.010  136.010  162430.397 -211753.803     -94.999 ZXX  3.840823e-02 -2.527959e-02  9.196194e-03
3.16228e+02 Synth00  -19.010  136.010  162430.397 -211753.803     -94.999 ZXY  5.505828e-02  1.546612e-01  9.159155e-03
3.16228e+02 Synth00  -19.010  136.010  162430.397 -211753.803     -94.999 ZYX -1.029237e-01 -1.765949e-01  9.159155e-03
3.16228e+02 Synth00  -19.010  136.010  162430.397 -211753.803     -94.999 ZYY -1.714545e-02  3.794261e-02  8.327325e-03
5.62341e+02 Synth00  -19.010  136.010  162430.397 -211753.803     -94.999 ZXX  1.142964e-02 -8.317180e-03  2.827099e-03
5.62341e+02 Synth00  -19.010  136.010  162430.397 -211753.803     -94.999 ZXY  4.892722e-02  8.572304e-02  6.200485e-03
5.62341e+02 Synth00  -19.010  136.010  162430.397 -211753.803     -94.999 ZYX -6.599084e-02 -1.411392e-01  6.200485e-03
5.62341e+02 Synth00  -19.010  136.010  162430.397 -211753.803     -94.999 ZYY -2.978527e-02  2.563196e-02  7.859160e-03
1.00000e+03 Synth00  -19.010  136.010  162430.397 -211753.803     -94.999 ZXX -1.424515e-02  1.913693e-02  4.771358e-03
1.00000e+03 Synth00  -19.010  136.010  162430.397 -211753.803     -94.999 ZXY  3.890327e-02  4.929255e-02  3.205911e-03
1.00000e+03 Synth00  -19.010  136.010  162430.397 -211753.803     -94.999 ZYX -7.989603e-03 -6.497993e-02  3.205911e-03
1.00000e+03 Synth00  -19.010  136.010  162430.397 -211753.803     -94.999 ZYY -2.929678e-02 -2.707324e-03  5.884322e-03
